ordre_affichage,groupe,famille,nom_taxon,Genre,formation,basionyme,id_taxon,valide,statut,id synonyme,synonyme,remarque
5,Dicotylédones,Rubiaceae Juss.,Spermacoce verticillata L.,Spermacoce,N, ,4070,1,A,5374,Borreria verticillata (L.) G.Mey.,
5,Dicotylédones,Rubiaceae Juss.,Tarenna hexamera (Schltr. & K.Krause) Jérémie,Tarenna,M,Bonatia hexamera Schltr. & K.Krause,4071,1,E,5553,Chomelia leiloba Guillaumin,
5,Dicotylédones,Rubiaceae Juss.,Tarenna hexamera (Schltr. & K.Krause) Jérémie,Tarenna,M,Bonatia hexamera Schltr. & K.Krause,4071,1,E,5415,Tarenna leioloba (Guillaumin) S.Moore,
5,Dicotylédones,Rubiaceae Juss.,Tarenna hexamera (Schltr. & K.Krause) Jérémie,Tarenna,M,Bonatia hexamera Schltr. & K.Krause,4071,1,E,5310,Bonatia hexamera Schltr. & K.Krause,
5,Dicotylédones,Rubiaceae Juss.,Tarenna ignambiensis (Guillaumin) Jérémie,Tarenna,F,Chomelia ignambiensis Guillaumin,4072,1,E,5472,Chomelia ignambiensis Guillaumin,
5,Dicotylédones,Rubiaceae Juss.,Tarenna lifouana (Däniker) Jérémie,Tarenna,F,Chomelia lifouana Däniker,4073,1,E,5532,Chomelia lifouana Däniker,
5,Dicotylédones,Rubiaceae Juss.,Tarenna microcarpa (Guillaumin) Jérémie,Tarenna,FM,Chomelia microcarpa Guillaumin,4074,1,E,20901,Chomelia microcarpa Guillaumin,
5,Dicotylédones,Rubiaceae Juss.,Tarenna rhypalostigma (Schltr.) Bremek.,Tarenna,M,Pavetta rhypalostigma Schltr.,4075,1,E,5318,Chomelia rhypalostigma Guillaumin,
5,Dicotylédones,Rubiaceae Juss.,Tarenna rhypalostigma (Schltr.) Bremek.,Tarenna,M,Pavetta rhypalostigma Schltr.,4075,1,E,20902,Pavetta rhypalostigma Schltr.,
5,Dicotylédones,Rubiaceae Juss.,Tarenna truncatocalyx (Guillaumin) Bremek. var. truncatocalyx,Tarenna,FM,Chomelia truncatocalyx Guillaumin,4078,1,E,5319,Chomelia truncatocalyx Guillaumin,
5,Dicotylédones,Rubiaceae Juss.,Tarenna truncatocalyx var. artensis (Guillaumin) Jérémie,Tarenna,FM,Chomelia truncatocalyx var. artensis Guillaumin,4076,1,E,5320,Chomelia truncatocalyx var. artensis Guillaumin,
5,Dicotylédones,Rubiaceae Juss.,Tarenna unioensis (Guillaumin) Jérémie,Tarenna,F,Chomelia unioensis Guillaumin,4079,1,E,5321,Chomelia unioensis Guillaumin,
5,Dicotylédones,Rubiaceae Juss.,Tarenna verticillata Jérémie,Tarenna,M, ,4080,1,E,, ,
5,Dicotylédones,Rubiaceae Juss.,Thiollierea artensis Montrouz.,Thiollierea,M, ,20270,1,G,3837,Bikkia artensis (Montrouz.) Guillaumin,
5,Dicotylédones,Rubiaceae Juss.,Thiollierea campanulata (Brongn.) Baum.-Bod.,Thiollierea,MR,Grisia campanulata Brongn.,20271,1,G,3838,Bikkia campanulata (Brongn.) Schltr.,
5,Dicotylédones,Rubiaceae Juss.,Thiollierea campanulata (Brongn.) Baum.-Bod.,Thiollierea,MR,Grisia campanulata Brongn.,20271,1,G,21004,Grisia campanulata Brongn.,
5,Dicotylédones,Rubiaceae Juss.,Thiollierea dagostinii Barrabé & Mouly,Thiollierea,M, ,22394,1,G,, ,
5,Dicotylédones,Rubiaceae Juss.,Thiollierea kaalaensis (N.Hallé & Jérémie) Barrabé & Mouly,Thiollierea,M,Bikkia kaalaensis N.Hallé & Jérémie,21850,1,G,3839,Bikkia kaalaensis N.Hallé & Jérémie,
5,Dicotylédones,Rubiaceae Juss.,Thiollierea laureana Mouly,Thiollierea,M, ,24441,1,G,, ,"Mouly, A. (2016). A new species of Thiollierea Montrouz. (Rubiaceae) on mining land, micro-endemic of the Poum Massif (New Caledonia). Candollea 71: 99–104"
5,Dicotylédones,Rubiaceae Juss.,Thiollierea lenormandii (N.Hallé & Jérémie) Barrabé & Mouly,Thiollierea,M,Bikkia lenormandii N.Hallé & Jérémie,21851,1,G,3840,Bikkia lenormandii N.Hallé & Jérémie,
5,Dicotylédones,Rubiaceae Juss.,Thiollierea macrophylla (Brongn.) Baum.-Bod.,Thiollierea,M,Grisia macrophylla Brongn.,20272,1,G,20273,Thiollierea fritillarioides (Brongn.) Baum.-Bod.,
5,Dicotylédones,Rubiaceae Juss.,Thiollierea macrophylla (Brongn.) Baum.-Bod.,Thiollierea,M,Grisia macrophylla Brongn.,20272,1,G,3841,Bikkia macrophylla var. fritillarioides (Brongn.) N.Hallé & Jérémie,
5,Dicotylédones,Rubiaceae Juss.,Thiollierea macrophylla (Brongn.) Baum.-Bod.,Thiollierea,M,Grisia macrophylla Brongn.,20272,1,G,36930,"Cormigonus portlandioides (Seem.) Kuntze, nom. rej.",
5,Dicotylédones,Rubiaceae Juss.,Thiollierea macrophylla (Brongn.) Baum.-Bod.,Thiollierea,M,Grisia macrophylla Brongn.,20272,1,G,36928,"Bikkia portlandioides (Seem.) Guillaumin, nom. inval.",
5,Dicotylédones,Rubiaceae Juss.,Thiollierea macrophylla (Brongn.) Baum.-Bod.,Thiollierea,M,Grisia macrophylla Brongn.,20272,1,G,5308,Bikkia fulgida S.Moore,
5,Dicotylédones,Rubiaceae Juss.,Thiollierea macrophylla (Brongn.) Baum.-Bod.,Thiollierea,M,Grisia macrophylla Brongn.,20272,1,G,5309,Bikkia fritillarioides (Brongn.) Schltr.,
5,Dicotylédones,Rubiaceae Juss.,Thiollierea macrophylla (Brongn.) Baum.-Bod.,Thiollierea,M,Grisia macrophylla Brongn.,20272,1,G,5368,Grisia macrophylla Brongn.,
5,Dicotylédones,Rubiaceae Juss.,Thiollierea macrophylla (Brongn.) Baum.-Bod.,Thiollierea,M,Grisia macrophylla Brongn.,20272,1,G,24241,Bikkia macrophylla var. macrophylla (Brongn.) K.Schum.,
5,Dicotylédones,Rubiaceae Juss.,Thiollierea macrophylla (Brongn.) Baum.-Bod.,Thiollierea,M,Grisia macrophylla Brongn.,20272,1,G,36927,"Grisia corymbosa Brongn. & Gris ex Guillaumin, nom. nud.",
5,Dicotylédones,Rubiaceae Juss.,Thiollierea macrophylla (Brongn.) Baum.-Bod.,Thiollierea,M,Grisia macrophylla Brongn.,20272,1,G,3843,Bikkia macrophylla (Brongn.) K.Schum.,
5,Dicotylédones,Rubiaceae Juss.,Thiollierea macrophylla (Brongn.) Baum.-Bod.,Thiollierea,M,Grisia macrophylla Brongn.,20272,1,G,5369,Grisia fritillarioides Brongn.,
5,Dicotylédones,Rubiaceae Juss.,Thiollierea montana (Vieill.) Paudyal & Delprete,Thiollierea,F,Morierina montana Vieill.,26661,1,G,3932,Morierina montana Vieill.,"in Paudyal, S. K., Delprete, P. G., Neupane, S., & Motley, T. J. (2018) Botanical Journal of the Linnean Society 187, 365-396."
5,Dicotylédones,Rubiaceae Juss.,Thiollierea montana (Vieill.) Paudyal & Delprete,Thiollierea,F,Morierina montana Vieill.,26661,1,G,5422,Dolichantera neocaledonica Schltr. & K.Krause,"in Paudyal, S. K., Delprete, P. G., Neupane, S., & Motley, T. J. (2018) Botanical Journal of the Linnean Society 187, 365-396."
5,Dicotylédones,Rubiaceae Juss.,Thiollierea naounarum Fleurot & Barrabé,Thiollierea,M,Morierina propinqua Brongn. & Gris,37025,1,G,, ,"Barrabé L. & Fleurot D. 2021. Adansonia,sér. 3, 43 (5): 37-47. https://doi.org/10.5252/adansonia2021v43a5."
5,Dicotylédones,Rubiaceae Juss.,Thiollierea neriifolia (Brongn.) Barrabé & Mouly,Thiollierea,M,Grisia neriifolia Brongn.,21852,1,G,3844,Bikkia neriifolia (Brongn.) Schltr.,
5,Dicotylédones,Rubiaceae Juss.,Thiollierea neriifolia (Brongn.) Barrabé & Mouly,Thiollierea,M,Grisia neriifolia Brongn.,21852,1,G,20883,Grisia neriifolia Brongn.,
5,Dicotylédones,Rubiaceae Juss.,Thiollierea pachyphylla (Guillaumin) Barrabé & Mouly,Thiollierea,M,Bikkia pachyphylla Guillaumin,21853,1,G,3845,Bikkia pachyphylla Guillaumin,
5,Dicotylédones,Rubiaceae Juss.,Thiollierea papineaui Barrabé & Fleurot,Thiollierea,M, ,37026,1,G,, ,"Barrabé L. & Fleurot D. 2021. Adansonia,sér. 3, 43 (5): 37-47. https://doi.org/10.5252/adansonia2021v43a5."
5,Dicotylédones,Rubiaceae Juss.,Thiollierea parviflora (Schltr. & K.Krause) Barrabé & Mouly,Thiollierea,M,Bikkia parviflora Schltr. & K.Krause,21876,1,G,3846,Bikkia parviflora Schltr. & K.Krause,
5,Dicotylédones,Rubiaceae Juss.,Thiollierea propinqua (Brongn. & Gris) Paudyal & Delprete,Thiollierea,F, ,26662,1,G,3933,Morierina propinqua Brongn. & Gris,"in Paudyal, S. K., Delprete, P. G., Neupane, S., & Motley, T. J. (2018) Botanical Journal of the Linnean Society 187, 365-396."
5,Dicotylédones,Rubiaceae Juss.,Thiollierea retusiflora (Brongn.) Barrabé & Mouly,Thiollierea,M,Grisia retusiflora Brongn.,21877,1,G,3847,Bikkia retusiflora (Brongn.) Schltr.,
5,Dicotylédones,Rubiaceae Juss.,Thiollierea retusiflora (Brongn.) Barrabé & Mouly,Thiollierea,M,Grisia retusiflora Brongn.,21877,1,G,20884,Grisia retusiflora Brongn.,
5,Dicotylédones,Rubiaceae Juss.,Thiollierea rigaultii Barrabé & Mouly,Thiollierea,M, ,22369,1,G,, ,
5,Dicotylédones,Rubiaceae Juss.,Thiollierea tubiflora (Brongn.) Barrabé & Mouly,Thiollierea,MR,Grisia tubiflora Brongn.,21878,1,G,20885,Grisia tubiflora Brongn.,
5,Dicotylédones,Rubiaceae Juss.,Thiollierea tubiflora (Brongn.) Barrabé & Mouly,Thiollierea,MR,Grisia tubiflora Brongn.,21878,1,G,3849,Bikkia tubiflora (Brongn.) Schltr.,
5,Dicotylédones,Rubiaceae Juss.,Timonius uniflorus (C.F.Gaertn.) Govaerts,Timonius,G,Erithalis uniflora C.F.Gaertn.,24105,1,A,20959,Burneya forsteri Cham. & Schltdl.,"D'après Rusham, Govaert et Davis, 2008"
5,Dicotylédones,Rubiaceae Juss.,Timonius uniflorus (C.F.Gaertn.) Govaerts,Timonius,G,Erithalis uniflora C.F.Gaertn.,24105,1,A,5524,Timonius forsteri (Cham. & Schltdl.) DC.,"D'après Rusham, Govaert et Davis, 2008"
5,Dicotylédones,Rubiaceae Juss.,Timonius uniflorus (C.F.Gaertn.) Govaerts,Timonius,G,Erithalis uniflora C.F.Gaertn.,24105,1,A,24106,Erithalis uniflora C.F.Gaertn.,"D'après Rusham, Govaert et Davis, 2008"
5,Dicotylédones,Rubiaceae Juss.,Timonius uniflorus (C.F.Gaertn.) Govaerts,Timonius,G,Erithalis uniflora C.F.Gaertn.,24105,1,A,4081,Timonius polygamus (G.Forst.) B.L.Rob.,"D'après Rusham, Govaert et Davis, 2008"
5,Dicotylédones,Rubiaceae Juss.,Timonius uniflorus (C.F.Gaertn.) Govaerts,Timonius,G,Erithalis uniflora C.F.Gaertn.,24105,1,A,20903,Erithalis polygama G.Forst.,"D'après Rusham, Govaert et Davis, 2008"
5,Dicotylédones,Rubiaceae Juss.,Tinadendron kajewskii (Guillaumin) Achille,Tinadendron,F,Guettarda kajewskii Guillaumin,20308,1,A,5411,Guettarda kajewskii Guillaumin,"Distribution : N.-C. (Province des Îles Loyauté, Maré) et Vanuatu (îles Erromango et Aneityum)"
5,Dicotylédones,Rubiaceae Juss.,Tinadendron kajewskii (Guillaumin) Achille,Tinadendron,F,Guettarda kajewskii Guillaumin,20308,1,A,5523,Timonius kajewskii (Guillaumin) Fosberg,"Distribution : N.-C. (Province des Îles Loyauté, Maré) et Vanuatu (îles Erromango et Aneityum)"
5,Dicotylédones,Rubiaceae Juss.,Tinadendron noumeanum (Baill.) Achille,Tinadendron,L,Guettarda noumeana Baill.,20307,1,E,3893,Guettarda noumeana Baill.,
5,Dicotylédones,Rutaceae Juss.,Acronychia laevis J.R.Forst. & G.Forst.,Acronychia,LMN, ,4083,1,A,, ,
5,Dicotylédones,Rutaceae Juss.,Boronia hartleyi Duretto & Bayly,Boronia,M, ,24304,1,E,4084,Boronella crassifolia Guillaumin,
5,Dicotylédones,Rutaceae Juss.,Boronia koniambiensis Däniker,Boronia,M, ,4088,1,E,6842,Boronella koniambiensis (Däniker) T.G.Hartley,
5,Dicotylédones,Rutaceae Juss.,Boronia pancheri (Baill.) Duretto & Bayly,Boronia,M,Boronella pancheri Baill.,24301,1,E,4085,Boronella pancheri Baill.,
5,Dicotylédones,Rutaceae Juss.,Boronia parvifolia (Baker f.) Duretto & Bayly,Boronia,FM,Boronella parvifolia Baker f.,24302,1,E,4087,Boronella verticillata Baill. ex Guillaumin,
5,Dicotylédones,Rutaceae Juss.,Boronia parvifolia (Baker f.) Duretto & Bayly,Boronia,FM,Boronella parvifolia Baker f.,24302,1,E,4086,Boronella parvifolia Baker f.,
5,Dicotylédones,Rutaceae Juss.,Bouzetia maritima Montrouz.,Bouzetia,G, ,36894,2,D,, ,"Problematic taxa : Mém. Acad. Roy. Sci. Lyon, Sect. Sci. 10: 192 (1860)."
5,Dicotylédones,Rutaceae Juss.,Citrus macroptera Montrouz.,Citrus,F, ,4093,1,A,, ,
5,Dicotylédones,Rutaceae Juss.,Comptonella baudouinii (Baill.) T.G.Hartley,Comptonella,M,Euodia baudouinii Baill.,4099,1,G,5727,Euodia baudouinii Baill.,
5,Dicotylédones,Rutaceae Juss.,Comptonella drupacea (Labill.) Guillaumin,Comptonella,FM,Euodia drupacea Labill.,4100,1,G,5728,Euodia canalensis Baker f.,
5,Dicotylédones,Rutaceae Juss.,Comptonella drupacea (Labill.) Guillaumin,Comptonella,FM,Euodia drupacea Labill.,4100,1,G,20905,Euodia drupacea Labill.,
5,Dicotylédones,Rutaceae Juss.,Comptonella fruticosa T.G.Hartley,Comptonella,M, ,4101,1,G,, ,
5,Dicotylédones,Rutaceae Juss.,Comptonella glabra T.G.Hartley,Comptonella,M, ,4102,1,G,, ,
5,Dicotylédones,Rutaceae Juss.,Comptonella lactea (Baker f.) T.G.Hartley var. lactea,Comptonella,F,Euodia lactea Baker f.,4105,1,G,5731,Euodia lactea Baker f.,
5,Dicotylédones,Rutaceae Juss.,Comptonella lactea var. poissonii (Guillaumin) T.G.Hartley,Comptonella,F,Dutaillyea poissonii Guillaumin,4104,1,G,5721,Dutaillyea poissonii Guillaumin,
5,Dicotylédones,Rutaceae Juss.,Comptonella microcarpa (Perkins) T.G.Hartley,Comptonella,FM,Hedycarya microcarpa Perkins,4106,1,G,5719,Comptonella albiflora Baker f.,
5,Dicotylédones,Rutaceae Juss.,Comptonella microcarpa (Perkins) T.G.Hartley,Comptonella,FM,Hedycarya microcarpa Perkins,4106,1,G,20906,Hedycarya microcarpa Perkins,
5,Dicotylédones,Rutaceae Juss.,Comptonella oreophila (Guillaumin) T.G.Hartley var. oreophila,Comptonella,FM,Euodia oreophila Guillaumin,4109,1,G,5736,Euodia oreophila Guillaumin,
5,Dicotylédones,Rutaceae Juss.,Comptonella oreophila (Guillaumin) T.G.Hartley var. oreophila,Comptonella,FM,Euodia oreophila Guillaumin,4109,1,G,5733,Euodia fosteri Guillaumin,
5,Dicotylédones,Rutaceae Juss.,Comptonella oreophila var. longipes (Guillaumin) T.G.Hartley,Comptonella,FM,Dutaillyea longipes Guillaumin,4107,1,G,20907,Dutaillyea longipes Guillaumin,
5,Dicotylédones,Rutaceae Juss.,Comptonella sessilifoliola (Guillaumin) T.G.Hartley,Comptonella,FM,Dutaillyea sessilifoliola Guillaumin,4110,1,G,5722,Dutaillyea sessilifoliola Guillaumin,
5,Dicotylédones,Rutaceae Juss.,Cookia sonneratii Montrouz.,Cookia,G, ,36896,2,D,, ,"Problematic taxa : Mém. Acad. Roy. Sci. Lyon, Sect. Sci. 10: 184 (1860)."
5,Dicotylédones,Rutaceae Juss.,Crossosperma cauliflora T.G.Hartley,Crossosperma,F, ,6844,1,G,, ,
5,Dicotylédones,Rutaceae Juss.,Crossosperma velutina (Guillaumin) T.G.Hartley,Crossosperma,F,Melicope velutina Guillaumin,6845,1,G,6846,Melicope velutina Guillaumin,
5,Dicotylédones,Rutaceae Juss.,Dutailliopsis gordonii T.G.Hartley,Dutailliopsis,F, ,6848,1,G,, ,
5,Dicotylédones,Rutaceae Juss.,Dutaillyea amosensis (Guillaumin) T.G.Hartley,Dutaillyea,F,Sarcomelicope amosensis Guillaumin,4111,1,G,20908,Sarcomelicope amosensis Guillaumin,
5,Dicotylédones,Rutaceae Juss.,Dutaillyea trifoliolata Baill.,Dutaillyea,F, ,4112,1,G,5720,Dutaillyea comptonii Baker f.,
5,Dicotylédones,Rutaceae Juss.,Euodia tietaensis (Guillaumin) T.G.Hartley,Euodia,M,Pelea tietaensis Guillaumin,20301,1,E,4146,Melicope tietaensis (Guillaumin) B.C.Stone,
5,Dicotylédones,Rutaceae Juss.,Euodia tietaensis (Guillaumin) T.G.Hartley,Euodia,M,Pelea tietaensis Guillaumin,20301,1,E,5770,Pelea tietaensis Guillaumin,
5,Dicotylédones,Rutaceae Juss.,Flindersia fournieri Pancher & Sebert,Flindersia,FM, ,1849,1,E,, ,
5,Dicotylédones,Rutaceae Juss.,Geijera balansae (Baill.) Schinz & Guillaumin,Geijera,FL,Zanthoxylum balansae Baill.,4117,1,E,5767,Zanthoxylum balansae Baill.,
5,Dicotylédones,Rutaceae Juss.,Geijera cauliflora Baill.,Geijera,LM, ,4118,1,E,5742,Geijera deplanchei (Pancher & Sebert) Däniker,
5,Dicotylédones,Rutaceae Juss.,Geijera cauliflora Baill.,Geijera,LM, ,4118,1,E,5743,Dendrosma deplanchei Pancher & Sebert,
5,Dicotylédones,Rutaceae Juss.,Geijera cauliflora Baill.,Geijera,LM, ,4118,1,E,36812,Geijera lateriflora Baill. ex Guillaumin nomen. nud.,
5,Dicotylédones,Rutaceae Juss.,Geijera salicifolia Schott,Geijera,F, ,4119,1,A,, ,
5,Dicotylédones,Rutaceae Juss.,Halfordia kendack (Montrouz.) Guillaumin,Halfordia,FLMN,Eriostemon kendack Montrouz.,4121,1,A,5726,Eriostemon kendack Montrouz.,
5,Dicotylédones,Rutaceae Juss.,Medicosma articulata T.G.Hartley,Medicosma,M, ,4122,1,E,, ,
5,Dicotylédones,Rutaceae Juss.,Medicosma congesta T.G.Hartley,Medicosma,F, ,4123,1,E,, ,
5,Dicotylédones,Rutaceae Juss.,Medicosma diversifolia T.G.Hartley,Medicosma,M, ,4124,1,E,, ,
5,Dicotylédones,Rutaceae Juss.,Medicosma emarginata T.G.Hartley,Medicosma,FM, ,4125,1,E,36881,Euodia leptococca Baill.,
5,Dicotylédones,Rutaceae Juss.,Medicosma emarginata T.G.Hartley,Medicosma,FM, ,4125,1,E,4142,"Melicope leptococca (Baill. ex Guillaumin) Guillaumin, nomen. nud.",
5,Dicotylédones,Rutaceae Juss.,Medicosma exigua T.G.Hartley,Medicosma,M, ,4126,1,E,, ,
5,Dicotylédones,Rutaceae Juss.,Medicosma gracilis T.G.Hartley,Medicosma,M, ,4127,1,E,, ,
5,Dicotylédones,Rutaceae Juss.,Medicosma latifolia T.G.Hartley,Medicosma,M, ,4128,1,E,, ,
5,Dicotylédones,Rutaceae Juss.,Medicosma leratii (Guillaumin) T.G.Hartley,Medicosma,M,Melicope leratii Guillaumin,4129,1,E,5712,Boronia pronyensis Guillaumin,
5,Dicotylédones,Rutaceae Juss.,Medicosma leratii (Guillaumin) T.G.Hartley,Medicosma,M,Melicope leratii Guillaumin,4129,1,E,5775,Melicope leratii Guillaumin,
5,Dicotylédones,Rutaceae Juss.,Medicosma obliqua T.G.Hartley,Medicosma,F, ,4130,1,E,, ,
5,Dicotylédones,Rutaceae Juss.,Medicosma parvifolia T.G.Hartley,Medicosma,M, ,4131,1,E,, ,
5,Dicotylédones,Rutaceae Juss.,Medicosma petiolaris T.G.Hartley,Medicosma,M, ,4132,1,E,, ,
5,Dicotylédones,Rutaceae Juss.,Medicosma suberosa T.G.Hartley,Medicosma,F, ,4133,1,E,, ,
5,Dicotylédones,Rutaceae Juss.,Medicosma subsessilis T.G.Hartley,Medicosma,F, ,4134,1,E,, ,
5,Dicotylédones,Rutaceae Juss.,Medicosma tahafeana T.G.Hartley,Medicosma,M, ,4135,1,E,, ,
5,Dicotylédones,Rutaceae Juss.,Medicosma verticillata T.G.Hartley,Medicosma,FM, ,4136,1,E,, ,
5,Dicotylédones,Rutaceae Juss.,Melicope fulva (Guillaumin) B.C.Stone,Melicope,F,Pelea fulva Guillaumin,4139,1,E,5771,Pelea fulva Guillaumin,
5,Dicotylédones,Rutaceae Juss.,Melicope fulva (Guillaumin) B.C.Stone,Melicope,F,Pelea fulva Guillaumin,4139,1,E,4116,Euodia wagapensis Guillaumin,
5,Dicotylédones,Rutaceae Juss.,Melicope glaberrima Guillaumin,Melicope,F, ,4140,1,E,, ,
5,Dicotylédones,Rutaceae Juss.,Melicope lasioneura (Baill.) Baill. ex Guillaumin,Melicope,F,Euodia lasioneura Baill.,4141,1,E,4143,Melicope leptophylla Guillaumin,
5,Dicotylédones,Rutaceae Juss.,Melicope lasioneura (Baill.) Baill. ex Guillaumin,Melicope,F,Euodia lasioneura Baill.,4141,1,E,20909,Euodia lasioneura Baill.,
5,Dicotylédones,Rutaceae Juss.,Melicope lasioneura (Baill.) Baill. ex Guillaumin,Melicope,F,Euodia lasioneura Baill.,4141,1,E,4145,Melicope platystemon Baker f.,
5,Dicotylédones,Rutaceae Juss.,Melicope pedicellata Guillaumin,Melicope,F, ,20302,1,E,, ,
5,Dicotylédones,Rutaceae Juss.,Melicope vieillardii (Baill.) Baill. ex Guillaumin,Melicope,FM,Euodia vieillardii Baill.,4148,1,E,20910,Euodia vieillardii Baill.,
5,Dicotylédones,Rutaceae Juss.,Melicope vieillardii (Baill.) Baill. ex Guillaumin,Melicope,FM,Euodia vieillardii Baill.,4148,1,E,4144,Melicope montana Baker f.,
5,Dicotylédones,Rutaceae Juss.,Micromelum minutum (G.Forst.) Wight & Arn.,Micromelum,FL,Limonia minuta G.Forst.,4149,1,A,20812,Limonia minuta G.Forst.,
5,Dicotylédones,Rutaceae Juss.,Micromelum pubescens Blume,Micromelum,Ø, ,21976,1,A,, ,
5,Dicotylédones,Rutaceae Juss.,Murraya crenulata Oliv.,Murraya,FL, ,4150,1,A,5764,Micromelum coriaceum Seem.,
5,Dicotylédones,Rutaceae Juss.,Murraya paniculata (L.) Jack,Murraya,FL,Chalcas paniculata L.,4151,1,A,20911,Chalcas paniculata L.,
5,Dicotylédones,Rutaceae Juss.,Murraya paniculata (L.) Jack,Murraya,FL,Chalcas paniculata L.,4151,1,A,21977,Murraya paniculata Hassk.,
5,Dicotylédones,Rutaceae Juss.,Myrtopsis calophylla (Baill.) Guillaumin,Myrtopsis,M,Pelea calophylla Baill.,4152,1,G,5763,Pelea calophylla Baill.,
5,Dicotylédones,Rutaceae Juss.,Myrtopsis corymbosa (Labill.) Guillaumin,Myrtopsis,M,Eriostemon corymbosum Labill.,4153,1,G,5725,Eriostemon corymbosum Labill.,
5,Dicotylédones,Rutaceae Juss.,Myrtopsis deplanchei (Baill.) Guillaumin,Myrtopsis,M,Pelea deplanchei Baill.,4154,1,G,5762,Pelea deplanchei Baill.,
5,Dicotylédones,Rutaceae Juss.,Myrtopsis macrocarpa Schltr.,Myrtopsis,M, ,4155,1,G,, ,
5,Dicotylédones,Rutaceae Juss.,Myrtopsis myrtoidea (Baill.) Guillaumin,Myrtopsis,M,Pelea myrtoidea Baill.,4156,1,G,5772,Pelea myrtoidea Baill.,
5,Dicotylédones,Rutaceae Juss.,Myrtopsis novae-caledoniae Vieill. ex Engl.,Myrtopsis,M, ,4157,1,G,36879,"Euodia crotonifolia Baill. ex Guillaumin, nomen. nud.",
5,Dicotylédones,Rutaceae Juss.,Myrtopsis pomaderridifolia (Baill.) Guillaumin,Myrtopsis,M,Euodia pomaderridifolia Baill.,4158,1,G,5737,Euodia pomaderridifolia Baill.,
5,Dicotylédones,Rutaceae Juss.,Myrtopsis sellingii Guillaumin,Myrtopsis,M, ,4159,1,G,, ,
5,Dicotylédones,Rutaceae Juss.,Neoschmidia calycina T.G.Hartley,Neoschmidia,M, ,20293,1,G,, ,
5,Dicotylédones,Rutaceae Juss.,Neoschmidia pallida T.G.Hartley,Neoschmidia,M, ,20291,1,G,4113,Eriostemon pallidum Schltr.,nom. nov. pour Eriostemon pallidus Schltr. non Eriostemon pallidum (Benth.) F. Muell.
5,Dicotylédones,Rutaceae Juss.,Oxanthera aurantium Tanaka,Oxanthera,M, ,4160,1,G,5716,Citrus oxanthera P.Beauv.,"À combiner sous Citrus (fide R.J. Bayer et al., 2009). Attention, syn. pro parte et comb. préoccupée"
5,Dicotylédones,Rutaceae Juss.,Oxanthera brevipes B.C.Stone,Oxanthera,M, ,4161,1,G,21948,Citrus brevipes (B.C.Stone) comb. ined.,"À combiner sous Citrus (fide R.J. Bayer et al., 2009)."
5,Dicotylédones,Rutaceae Juss.,Oxanthera fragrans Montrouz.,Oxanthera,M, ,4162,1,G,5713,Citrus fragrans P.Beauv.,"À combiner sous Citrus (fide R.J. Bayer et al., 2009). Attention, syn. pro parte et comb. préoccupée"
5,Dicotylédones,Rutaceae Juss.,Oxanthera fragrans Montrouz.,Oxanthera,M, ,4162,1,G,21947,Citrus oxanthera P.Beauv.,"À combiner sous Citrus (fide R.J. Bayer et al., 2009). Attention, syn. pro parte et comb. préoccupée"
